year,background,cnt,country,female,age,diffgrade,fisced,misced,momwork,dadwork,hisei,homepos,pcgirls,private,metropolis,scoremath,pv1math,pv2math,pv3math,pv4math,pv5math,stweight,ggi,parliament90,parliament97,flp_90,gdppc,hdi,lgdppc,obs,norigin,stratum2003,hostregion,stratum2006,stratum2009,stratum2012
2012,Portugal,LUX,Luxembourg,1,15.42,0,4,5,1,1,22.57,-0.4,1,1,0,388.30817,390.3334,395.007,379.4283,377.8704,398.9017,1.075,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0004
2009,Portugal,LUX,Luxembourg,0,15.42000008,0,,0,1,1,29,0.57249999,0.383569986,0,0,443.38,422.3500061,386.519989,469.0799866,496.3500061,442.6000061,1.073500037,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44203,
2006,Portugal,LUX,Luxembourg,0,15.42000008,0,0,5,1,1,53,0.352299988,0.351999998,0,0,495.70807,534.1876221,455.5148926,489.0091858,492.9039001,506.9248047,1.052600026,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2012,Portugal,LUX,Luxembourg,1,15.92,1,1,1,1,1,25.23,-0.05,0.458,0,0,444.31375,434.8107,455.842,461.2946,437.9265,431.695,1.2174,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0003
2009,Portugal,LUX,Luxembourg,0,15.92000008,1,,,1,,43,-0.667500019,0.047059003,1,0,431.616,448.9100037,446.5700073,455.9200134,433.3299866,373.3500061,1,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44204,
2009,Portugal,LUX,Luxembourg,1,16.17000008,1,1,1,0,1,25,-0.346399993,1,1,0,419.15601,435.3599854,390.1799927,433.019989,440.0299988,397.1900024,1.043499947,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44205,
2006,Portugal,LUX,Luxembourg,1,15.42000008,0,4,4,1,1,44,-0.077500001,0.483999997,0,0,406.98709,409.3239136,432.6919861,390.6293945,367.2612915,435.0288086,1.023300052,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2003,Portugal,LUX,Luxembourg,1,15.67000008,0,1,1,,1,42,-0.300900012,0.476000011,0,0,549.10419,546.6115723,569.9796753,551.2852173,518.5698853,559.074585,1.030500054,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,44201,44200,,,
2012,Portugal,LUX,Luxembourg,0,15.83,0,1,2,0,1,21.82,0.14,0.347,0,0,381.92087,355.437,384.2577,384.2577,395.9417,389.7102,1.0286,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0002
2009,Portugal,LUX,Luxembourg,1,16,0,2,2,1,1,30,-0.659799993,1,1,0,413.46799,393.9899902,425.9299927,406.4599915,426.7099915,414.25,1.057100058,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44204,
2012,Portugal,LUX,Luxembourg,0,16.25,0,0,1,1,0,16.38,-0.72,0.438,0,0,398.74591,383.1672,431.4613,401.0827,345.7782,432.2402,1.0606,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0003
2012,Portugal,LUX,Luxembourg,0,16.17,1,1,5,1,1,26.85,0.14,0.505,0,0,632.42719,620.7431,640.9955,636.3219,615.2905,648.7849,1,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0003
2012,Portugal,LUX,Luxembourg,1,15.42,0,2,2,0,1,20.27,0.8,0.38,0,0,415.72672,444.859,401.2385,414.4804,402.0174,416.0383,1.02,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0002
2009,Portugal,LUX,Luxembourg,0,16.25,1,,,,1,29,-0.442099988,0.422948986,0,0,342.42801,274.0400085,307.5299988,321.5499878,434.5,374.519989,1.090899944,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44203,
2009,Portugal,LUX,Luxembourg,1,15.82999992,0,1,0,1,1,34,-0.180999994,0.544750988,0,0,519.25,572.5300293,514.8900146,527.3499756,507.8800049,473.6000061,1.026299953,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44202,
2012,Portugal,LUX,Luxembourg,1,16.17,0,0,1,1,1,22.57,-0.23,0.386,0,0,493.38681,496.3468,518.157,469.8629,501.0204,481.547,1.0682,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0002
2009,Portugal,LUX,Luxembourg,1,15.92000008,1,1,1,1,1,30,1.036800027,0.580558002,0,0,441.04199,435.5899963,435.5899963,422.3500061,455.0599976,456.6199951,1.029399991,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44201,
2012,Portugal,LUX,Luxembourg,0,16,1,1,0,1,1,56,-0.23,0.51,0,0,627.5199,628.7662,594.4929,634.9977,618.64,660.7026,1.0513,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0001
2003,Portugal,LUX,Luxembourg,0,15.57999992,1,1,2,1,1,30,0.497700006,0.497000009,0,0,466.06946,474.4819946,493.1765137,439.4298096,454.2296143,469.0293884,1.020400047,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,44201,44200,,,
2006,Portugal,LUX,Luxembourg,0,15.5,0,0,0,,1,34,1.316599965,0.527999997,0,0,467.66629,430.5888977,485.8934021,484.3356018,436.0414124,501.4721985,1,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2012,Portugal,LUX,Luxembourg,1,15.5,0,4,1,1,1,36.35,1.08,0.505,0,0,562.08911,553.6766,570.8132,552.8976,553.6766,579.3815,1.026,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0003
2009,Portugal,LUX,Luxembourg,0,15.67000008,0,6,6,,,,-0.180999994,0.512291014,0,0,499.306,543.8599854,521.2700195,471.4200134,479.9899902,479.9899902,1.041000009,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44203,
2009,Portugal,LUX,Luxembourg,1,16.32999992,0,4,,1,1,29,-0.956700027,0.544750988,0,0,423.67001,423.2000122,401.3900146,486.2999878,394.3800049,413.0799866,1.026299953,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44202,
2009,Portugal,LUX,Luxembourg,0,15.82999992,0,,,,,,0.174999997,0.518256009,0,0,503.90201,496.8900146,476.6400146,515.5900269,531.9400024,498.4500122,1.032299995,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44201,
2009,Portugal,LUX,Luxembourg,0,16.17000008,0,5,2,1,1,45,-0.0069,0.424389988,0,0,554.612,470.3299866,520.1799927,633.9099731,584.0599976,564.5800171,1.068199992,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44203,
2006,Portugal,LUX,Luxembourg,1,15.92000008,0,0,0,1,1,43,-0.280400008,0.432000011,0,0,502.64059,501.0827026,514.324707,514.324707,508.8721008,474.5987854,1.08889997,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2012,Portugal,LUX,Luxembourg,1,15.33,0,2,1,1,1,23.09,-0.56,1,1,0,422.73718,398.9017,422.2698,459.6588,456.5431,376.3125,1.0354,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0004
2003,Portugal,LUX,Luxembourg,1,16,0,1,1,,1,43,0.497700006,0.518999994,0,0,488.58078,482.3493042,485.4649963,480.0125122,520.5172119,474.559906,1.011899948,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,44201,44200,,,
2006,Portugal,LUX,Luxembourg,0,15.82999992,0,0,1,1,1,29,-0.077500001,0.412,0,0,468.36734,537.6928101,474.5987854,416.957489,474.5987854,437.9888,1.085399985,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2012,Portugal,LUX,Luxembourg,1,15.92,1,6,2,1,1,43.33,0.08,0.484,0,0,411.28683,379.5062,388.8534,442.6001,425.4635,420.0109,1.02,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0002
2009,Portugal,LUX,Luxembourg,0,15.32999992,0,2,2,,1,23,-0.180999994,0.534184992,0,0,537.31604,532.0200195,554.6099854,559.2800293,530.460022,510.2099915,1,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44201,
2009,Portugal,LUX,Luxembourg,1,15.57999992,0,0,0,1,,16,-0.180999994,0.367857009,1,0,506.08398,521.6599731,533.3499756,485.8299866,470.25,519.3300171,1.042400002,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44204,
2009,Portugal,LUX,Luxembourg,0,16,0,,,1,1,30,-0.180999994,0.437673002,0,0,408.87,448.9100037,380.3599854,387.3699951,418.5299988,409.1799927,1.060299993,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44203,
2006,Portugal,LUX,Luxembourg,0,15.5,0,1,1,1,1,29,-0.676199973,0.412,0,0,593.85419,622.9863892,564.5661011,594.9447021,603.5130005,583.2606201,1.085399985,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2012,Portugal,LUX,Luxembourg,0,15.58,0,0,0,1,1,22.57,-1.04,0.448,0,0,497.20361,538.9547,464.1767,495.3342,503.1235,484.429,1.117,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0003
2009,Portugal,LUX,Luxembourg,1,16.25,1,2,2,1,0,49,-0.809700012,0.422948986,0,0,431.07199,405.2099915,392.75,427.019989,471.4200134,458.9599915,1.25,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44203,
2012,Portugal,LUX,Luxembourg,1,15.5,0,4,1,1,1,22.57,-0.4,0.448,0,0,512.93817,533.9695,546.4325,519.1697,476.3281,488.7911,1.1918,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0003
2006,Portugal,LUX,Luxembourg,0,15.67000008,0,4,1,1,1,69,-0.872099996,0.32100001,0,0,579.13226,607.0181885,566.5134888,598.4498901,552.4926147,571.1870728,1.053599954,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2009,Portugal,LUX,Luxembourg,1,16.07999992,1,1,2,1,1,34,-0.0069,0.440411001,0,0,573.69403,545.5,572.7600098,554.8400269,599.2399902,596.1300049,1.032299995,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44203,
2006,Portugal,LUX,Luxembourg,0,15.5,0,2,1,0,1,51,0.131500006,0.527999997,0,0,512.76678,518.3751221,504.3543091,476.3125,518.3751221,546.4168701,1,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2009,Portugal,LUX,Luxembourg,0,15.92000008,0,4,4,1,1,29,-0.0069,0.453105003,0,0,426.63,451.5599976,435.2000122,388.4599915,418.8399963,439.0899963,1.067800045,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44203,
2009,Portugal,LUX,Luxembourg,1,16,0,0,1,1,1,29,-0.0069,1,1,0,422.582,392.8299866,460.5899963,437.230011,435.6700134,386.5899963,1.014500022,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44205,
2012,Portugal,LUX,Luxembourg,1,15.5,0,1,0,1,1,33.76,-0.31,0.386,0,0,346.32339,351.1528,352.7107,331.6794,367.5105,328.5636,1.0682,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0002
2003,Portugal,LUX,Luxembourg,1,15.32999992,0,4,4,1,1,29,-0.046,0.624000013,0,0,463.88846,451.8927917,465.1347961,488.5028992,444.1033936,469.8084106,1.036599994,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,44201,44200,,,
2003,Portugal,LUX,Luxembourg,0,16.17000008,0,0,0,0,1,29,-0.300900012,0.435000002,0,0,298.51999,285.7453918,317.6818848,268.6087952,299.7662964,320.7976074,1.104900002,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,44201,44200,,,
2009,Portugal,LUX,Luxembourg,0,16.17000008,0,2,2,1,1,39,-0.809700012,0.384752005,0,0,407.54999,422.8200073,451.6400146,393.9899902,386.2099915,383.0899963,1.054499984,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44202,
2006,Portugal,LUX,Luxembourg,1,15.92000008,1,3,0,1,1,34,-0.872099996,0.39199999,0,0,511.67627,539.5621948,481.9208984,503.7311096,498.2785034,534.8886108,1.051300049,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2006,Portugal,LUX,Luxembourg,0,15.57999992,0,1,1,1,1,29,-0.479299992,0.474000007,0,0,492.04703,516.8173218,483.3229065,487.2175903,485.65979,487.2175903,1,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2012,Portugal,LUX,Luxembourg,0,15.92,1,0,4,1,1,63.29,0.34,0.55,0,0,470.33026,461.2946,472.1997,476.0944,494.7889,447.2737,1,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0003
2012,Portugal,LUX,Luxembourg,1,15.92,1,0,0,0,1,33.76,-0.72,1,1,0,402.8743,430.4487,389.9439,409.4174,386.8282,397.7333,1.0588,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0004
2006,Portugal,LUX,Luxembourg,0,15.67000008,0,1,1,1,0,16,0.590300024,0.474000007,0,0,541.97693,566.9028931,538.8612061,518.6088257,545.0927124,540.4191284,1,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2012,Portugal,LUX,Luxembourg,0,15.5,0,3,3,1,1,55.25,-0.4,0.036,1,0,452.10315,402.8743,507.2519,410.6637,465.1893,474.5365,1.0282,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0004
2012,Portugal,LUX,Luxembourg,1,16.08,0,1,0,1,1,43.85,0.34,0.326,0,0,341.88345,323.5005,364.0053,352.3212,349.2055,320.3848,1.0333,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0003
2009,Portugal,LUX,Luxembourg,1,15.67000008,1,1,1,1,1,29,-0.180999994,0.508897007,0,0,541.44598,519.789978,519.0100098,566.5300293,514.3400269,587.5599976,1.020799994,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44203,
2006,Portugal,LUX,Luxembourg,0,16,1,0,0,0,1,29,0.131500006,0.426999986,0,0,403.71552,409.946991,403.7155151,400.5997925,369.4422913,434.8729858,1.066699982,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2006,Portugal,LUX,Luxembourg,1,16.17000008,1,4,0,,,,-0.077500001,0.412,0,0,421.24164,405.6629028,489.0091858,415.789093,397.8735046,397.8735046,1,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2012,Portugal,LUX,Luxembourg,0,15.83,1,1,2,1,1,62.39,-0.4,0.438,0,0,474.30283,419.3099,478.5091,487.0774,499.5404,487.0774,1.0606,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0003
2012,Portugal,LUX,Luxembourg,1,15.75,0,4,4,1,1,25.04,-0.05,0.448,0,0,433.72021,461.4504,413.9352,430.2929,438.8612,424.0614,1.1918,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0003
2012,Portugal,LUX,Luxembourg,0,16,0,4,4,1,1,25.95,-0.23,0.469,0,0,475.47125,468.7724,497.5931,494.4773,503.8246,412.6889,1.0152,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0003
2012,Portugal,LUX,Luxembourg,0,15.92,0,0,0,0,0,,-0.56,0.323,0,0,445.24847,458.9578,442.6001,425.4635,447.2737,451.9473,1.0421,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0002
2012,Portugal,LUX,Luxembourg,1,15.92,0,2,0,1,1,33.76,-0.23,0.311,0,0,352.63281,349.2055,368.6789,335.9635,357.7738,351.5423,1.0526,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0003
2009,Portugal,LUX,Luxembourg,1,15.75,0,1,1,0,1,30,0.367500007,1,1,0,393.99402,364.3900146,398.6700134,339.4700012,449.2999878,418.1400146,1.057100058,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44204,
2012,Portugal,LUX,Luxembourg,0,15.58,0,1,2,1,1,33.76,-0.4,0.323,0,0,310.10281,264.3013,364.7842,271.3117,344.5319,305.585,1.0421,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0002
2003,Portugal,LUX,Luxembourg,1,16.25,1,1,1,1,0,16,-0.300900012,1,1,0,470.97678,489.6712952,424.240509,470.1979065,486.5555115,484.218689,1.003800035,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,44202,44200,,,
2006,Portugal,LUX,Luxembourg,1,16,0,0,4,1,1,42,-0.479299992,1,1,0,338.59637,313.3587952,348.4110107,349.968811,308.6852112,372.5580139,1.013499975,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2006,Portugal,LUX,Luxembourg,0,15.42000008,0,4,,0,1,42,-1.453699946,0.351999998,0,0,393.58936,402.1577148,349.1899109,423.9678955,428.64151,363.9896851,1.052600026,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2012,Portugal,LUX,Luxembourg,0,15.92,0,0,0,1,,16.38,0.14,0.036,1,0,381.99875,365.0179,382.1545,407.8595,354.1128,400.849,1.0282,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0004
2012,Portugal,LUX,Luxembourg,0,15.83,1,0,0,1,1,33.76,-1.36,0.484,0,0,496.26889,495.8015,496.5805,526.1801,478.6649,484.1175,1,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0002
2012,Portugal,LUX,Luxembourg,0,16.17,0,1,1,1,1,36.35,0.14,0.386,0,0,468.30502,479.3659,428.735,480.1449,479.3659,473.9134,1.0833,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0002
2006,Portugal,LUX,Luxembourg,1,15.57999992,0,1,1,1,,16,-0.574400008,0.432000011,0,0,406.28601,376.8421936,376.0632019,423.5783997,424.3573914,430.5888977,1.08889997,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2009,Portugal,LUX,Luxembourg,1,16,0,3,5,1,1,29,-0.0069,1,1,0,386.74802,364.7799988,439.5599976,349.980011,374.1300049,405.2900085,1.042400002,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44205,
2009,Portugal,LUX,Luxembourg,0,15.67000008,0,4,4,1,1,34,0.79400003,0.34484601,0,0,495.646,504.2099915,476.1700134,501.8800049,488.6400146,507.3299866,1.061499953,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44202,
2012,Portugal,LUX,Luxembourg,1,15.83,0,4,4,1,1,25.23,-1.04,1,1,0,402.95215,383.1672,417.4404,403.4195,407.3142,403.4195,1.0354,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0004
2012,Portugal,LUX,Luxembourg,1,15.58,0,0,0,1,1,22.57,-0.05,0.484,0,0,425.46347,408.6384,433.5644,417.9857,457.7115,409.4174,1.02,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0002
2009,Portugal,LUX,Luxembourg,0,15.67000008,1,1,1,1,1,24,0.79400003,0.440411001,0,0,360.65799,354.5799866,384.9599915,377.9500122,342.1199951,343.6799927,2.11590004,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44203,
2006,Portugal,LUX,Luxembourg,0,15.82999992,0,0,0,1,1,29,-0.280400008,0.351999998,0,0,581.78064,586.7659302,542.366394,618.7022705,542.366394,618.7022705,1.052600026,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2012,Portugal,LUX,Luxembourg,0,16.17,0,2,,1,1,24.98,-0.23,0.469,0,0,376.15671,355.9043,365.2516,411.9878,352.0097,395.6302,1.0152,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0003
2009,Portugal,LUX,Luxembourg,1,15.42000008,0,0,4,1,1,51,-0.180999994,0.453105003,0,0,597.22003,633.8300171,629.9299927,605.0100098,539.5800171,577.75,1.075799942,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44203,
2003,Portugal,LUX,Luxembourg,1,15.82999992,1,1,1,1,1,30,-0.300900012,0.412,0,0,390.12308,356.4729919,379.841095,375.167511,417.2301025,421.9036865,1.032299995,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,44201,44200,,,
2009,Portugal,LUX,Luxembourg,0,15.67000008,0,2,3,1,1,51,1.036800027,0.383569986,0,0,535.83801,478.980011,612.1699829,521.039978,568.5499878,498.4500122,1.073500037,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44203,
2003,Portugal,LUX,Luxembourg,1,15.82999992,1,1,1,1,1,34,0.822300017,0.412,0,0,434.83408,393.0830078,444.4928894,425.7984009,448.3876038,462.4085083,1.04489994,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,44201,44200,,,
2006,Portugal,LUX,Luxembourg,0,16.32999992,0,4,0,1,1,51,-1.453699946,0.441000015,0,0,571.57654,599.6182861,563.7871704,527.9561157,602.7340698,563.7871704,1.065999985,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2006,Portugal,LUX,Luxembourg,0,15.75,0,,,,1,34,0.352299988,0.412,0,0,449.36127,443.7528992,444.5318909,471.7947083,455.4370117,431.2898865,1.085399985,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2009,Portugal,LUX,Luxembourg,0,15.92000008,1,1,2,1,1,29,0.174999997,0.534184992,0,0,561.776,520.3400269,563.960022,596.6699829,546.039978,581.8699951,1.030300021,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44201,
2006,Portugal,LUX,Luxembourg,0,15.67000008,0,4,4,1,1,23,0.352299988,0.483999997,0,0,401.8461,413.3743896,413.3743896,413.3743896,355.7330017,413.3743896,1.022699952,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2006,Portugal,LUX,Luxembourg,0,15.82999992,0,1,0,1,1,53,0.065700002,0.433999985,1,0,481.06403,496.4869995,484.0239868,469.2242126,483.2450867,472.3399048,1.043499947,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2009,Portugal,LUX,Luxembourg,1,16,1,4,4,0,1,33,0.271699995,1,1,0,407.31601,423.2000122,392.8299866,407.6300049,412.2999878,400.6199951,1,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44205,
2009,Portugal,LUX,Luxembourg,1,16,0,,0,1,,16,-0.180999994,1,1,0,410.35199,461.7600098,403.3399963,404.1199951,407.2399902,375.2999878,1.014500022,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,44205,
2006,Portugal,LUX,Luxembourg,1,15.82999992,0,1,1,1,1,29,0.352299988,1,1,0,395.38092,403.0144958,365.6254883,367.1834106,440.4035034,400.6777039,1.026100039,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2006,Portugal,LUX,Luxembourg,0,16.25,1,3,3,1,1,19,-1.067299962,0.426999986,0,0,320.91446,358.6149902,320.447113,325.8996887,290.068512,309.5419922,1.066699982,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2012,Portugal,LUX,Luxembourg,1,15.92,1,1,0,1,1,26.85,-0.23,0.508,0,0,564.81543,588.0277,555.3124,562.3228,554.5334,563.8807,1.0227,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,,,LUX0003
2006,Portugal,LUX,Luxembourg,0,15.82999992,1,0,0,1,1,29,-0.676199973,0.449999988,0,0,422.48795,387.7473145,425.9153137,436.8204041,443.0519104,418.9047852,1.030599952,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,,44200,44297,,
2003,Portugal,LUX,Luxembourg,0,16.25,1,1,1,1,1,45,0.216100007,0.435000002,0,0,481.02509,484.6081848,466.6925964,486.9450073,457.3453979,509.5342102,1.104900002,0.70128429,0.079999998,13,49.310001,19904.01,0.81099999,9.8986769,2069,5,44201,44200,,,
